Rank,Change,Name,League Number,League,Steam Name,Xbox Name,PSN Name,Cashouts
3401,-444,UniqueEgg#1076,16,Platinum 1,1,,,0
3402,88,YLBER#3663,16,Platinum 1,YLBER,,,0
3403,266,Twacked#5520,16,Platinum 1,Twacked,,,0
3404,269,Haifengjiannuan#0024,16,Platinum 1,博涵,BragFox38573845,,0
3405,790,ChippedMoney#9906,16,Platinum 1,Hanss,,,0
3406,-219,LeonC1ffer#8341,16,Platinum 1,The_C1ffer,,,0
3407,-162,zzqlozzontwitch#4492,16,Platinum 1,zzqlozz on twitch,,,0
3408,-219,SonarLion#2175,16,Platinum 1,豆芽,,,0
3409,-101,ClassicHero#7486,16,Platinum 1,Gordon Flamesee,,,0
3410,-190,TiptopEffort#0280,16,Platinum 1,KorixTV,,,0
3411,74,CrystalWheel#1113,16,Platinum 1,ASDASDASD,,,0
3412,203,Smorky#2138,16,Platinum 1,Smorky,,,0
3413,-221,Slayer64#6033,16,Platinum 1,Slayer64,,XxSLAYER_64xX,0
3413,-221,BigBop#1289,16,Platinum 1,,,Boppalini,0
3415,-219,JOHANNES#4211,16,Platinum 1,JOHANNES,,,0
3416,-215,Death#6451,16,Platinum 1,Handsome Mortal,,Death_827,0
3417,310,BalletShotgun#0064,16,Platinum 1,miikey j,,,0
3418,-215,ClassicSense#6605,16,Platinum 1,,,ChazGC,0
3419,1329,FamousPioneer#8250,16,Platinum 1,,ACROP0L1S,,0
3420,-214,Tyze#2211,16,Platinum 1,ⱽᵀ Tyze,,,0
3421,-214,Mike#4307,16,Platinum 1,Mike,,,0
3422,1231,FlamingDonkey#1452,16,Platinum 1,flamingdonkey,,,0
3423,-394,SkulledWarrior#2511,16,Platinum 1,Frank,,,0
3424,-445,FunWrangler#2320,16,Platinum 1,Romero,,,0
3425,-366,NANFENG#5289,16,Platinum 1,抖音男疯（NANFENG#5289）,,,0
3426,136,WrangledRig#4307,16,Platinum 1,,Alpha Chaos AG,,0
3427,504,Zeref#7741,16,Platinum 1,,,MerlinTheUndying,0
3428,12,HonoredDrum#6577,16,Platinum 1,,,Moe_1kB,0
3429,-115,RandomHat#7172,16,Platinum 1,「OTCS」이챠,,,0
3430,-489,FitGamer#8998,16,Platinum 1,,Slappy White#195,,0
3431,462,Tony.Soprano#2004,16,Platinum 1,,BRAWLER SNIPER,,0
3432,-209,DustyYolk#3041,16,Platinum 1,,,DJ-DARK-ASSASSIN,0
3433,-202,Donny#2441,16,Platinum 1,,,DonnyDoThatish,0
3434,124,FundedBlade#1719,16,Platinum 1,Rok,,,0
3435,-210,DynamicCat#2586,16,Platinum 1,Elicit,,,0
3436,964,Sampzii#5048,16,Platinum 1,,,Sampzii,0
3437,-254,FundedSlam#7996,16,Platinum 1,Kitty,,,0
3438,679,FunSpark#1339,16,Platinum 1,q1YuE-,IronicPage04020,,0
3439,-58,BestTrain#3007,16,Platinum 1,Check_Raise,,,0
3440,-145,GoukaiQAQ#3723,16,Platinum 1,抖音狗凯QAQ（电子阳痿,,,0
3441,757,AverageLight#4850,16,Platinum 1,nansako,,,0
3442,-212,GreatSpark#3724,16,Platinum 1,我习惯在丛林里面抢肉吃因为我来自真正的底层,,,0
3443,-345,Tatotatopuerta19#2570,16,Platinum 1,,,tatotatopuerta19,0
3444,56,WingedSnake#0472,16,Platinum 1,yongshengtan555,,,0
3445,-113,CloakingFashion#0046,16,Platinum 1,可乐八块八,djanl121,,0
3446,136,RelaxedGuide#2925,16,Platinum 1,,Viccta,,0
3447,-1,PrimeEgg#8436,16,Platinum 1,,Dung Force,,0
3448,245,RelaxedSoldier#9412,16,Platinum 1,Kai,,,0
3449,-217,SuvariBey#4548,16,Platinum 1,Süvari Bey,,gokhan1597,0
3450,-356,GEROMARUX#5956,16,Platinum 1,geromarux,,,0
3451,272,Solace#9689,16,Platinum 1,BigIronJoe,,,0
3452,-1197,HappyCash#5193,16,Platinum 1,灰心,,inky-bud03,0
3453,-400,GiriThaBeast#7368,16,Platinum 1,GiriThaBeast,,,0
3454,-297,NukeMadeMe#3083,16,Platinum 1,#1PVPThe Worlds Best Rust Player,,,0
3455,-214,LuckyOrb#3883,16,Platinum 1,Pizzaiseverything,,PizzasEverythin_,0
3456,80,DirectFace#6402,16,Platinum 1,,,maxrodri,0
3457,518,WrangledCharge#1704,16,Platinum 1,,HotDefcom5,,0
3458,-284,GlitchyHabit#5702,16,Platinum 1,1945RBsurrender,BatsExpert24661,,0
3459,-215,SuddenGamer#3097,16,Platinum 1,,Zhyndra,,0
3460,-169,ChargingPerson#1792,16,Platinum 1,Ayamay,,,0
3461,-215,QuickScore#0677,16,Platinum 1,후회라는 건 없어요,,,0
3462,1765,merona#9959,16,Platinum 1,치지직티비_뽀메,,,0
3463,-216,SM#2766,16,Platinum 1,SM,,,0
3464,-213,Devent0r#1205,16,Platinum 1,Devent0rᵗᵗᵛ,,Devent0rSter0idz,0
3465,-83,B6KRKU50D#2494,16,Platinum 1,鯊鯊,,,0
3466,-214,Cloud#2640,16,Platinum 1,Cloudy,,,0
3467,31,MrNegativ69#9246,16,Platinum 1,MrNegativ69ᵗᵗᵛ,,,0
3468,1034,RYFM#5229,16,Platinum 1,,,RYFM_,0
3469,-214,LeadingHero#1773,16,Platinum 1,SpermoJuy(Хышеч),,,0
3470,-303,FleetButcher#4684,16,Platinum 1,,IMz IxZaNe,,0
3471,-215,DynamicDagger#5315,16,Platinum 1,,,prisoner-_-777,0
3472,-347,Patanguin#2103,16,Platinum 1,Patanguin,,,0
3473,-213,NimbleSnow#4269,16,Platinum 1,笑眯眯肝的你哭兮兮,NamePuppet30638,Hhl_hero_,0
3474,-213,BGCOJPZ49#0702,16,Platinum 1,IceQ1,,,0
3475,-116,ReconShield#0330,16,Platinum 1,Seks,,,0
3476,-214,Koha#2864,16,Platinum 1,miree,,,0
3477,-307,RDGAMING#7578,16,Platinum 1,,,RD-_59,0
3478,30,StealthySweep#1509,16,Platinum 1,Foehi,,,0
3479,59,StellarSense#8954,16,Platinum 1,hiddenworks,MuralOne3004251,sunzhenggh,0
3480,-14,K1LLBOXX#7463,16,Platinum 1,K1LLBOXX²⁴⁰ᴴᶻ,,,0
3481,343,Trekhaak#0586,16,Platinum 1,Harem Kingu,,,0
3482,-213,GrandAtlas#3132,16,Platinum 1,goodShady66,,,0
3483,299,PLX_Soly#3396,16,Platinum 1,,Solykos,,0
3484,-212,FlawlessZipline#4242,16,Platinum 1,SoloQnnn,,,0
3485,-78,GlitchyRodeo#0432,16,Platinum 1,felix,,,0
3486,-213,FunSoup#4682,16,Platinum 1,,Steepxr,Steepxr,0
3486,-213,Edging#8685,16,Platinum 1,,Dimxnsion#5496,Dimxnsion5496,0
3488,-691,TiptopShotgun#4710,16,Platinum 1,motazxp,,,0
3489,-151,XEP#0209,16,Platinum 1,XEP,,,0
3490,359,daem#7349,16,Platinum 1,daem,,daem2u,0
3491,-107,FunkCase#1454,16,Platinum 1,,,EvolWorld637,0
3492,243,TotalLion#5841,16,Platinum 1,AN3MONE²⁰²⁰,,,0
3493,-153,SkilledPioneer#4805,16,Platinum 1,Necro,,,0
3494,178,DustyDash#4628,16,Platinum 1,P!nk Ardi,,,0
3495,-216,Koji#3168,16,Platinum 1,Kaisel,,,0
3496,-60,vFinesseSzn#2831,16,Platinum 1,fabian101ramirez,vFinesseSzn,vFinesseSzn,0
3497,-247,StreetRock#3194,16,Platinum 1,,,SupremeToast119,0
3498,-214,DeviousAtlas#1754,16,Platinum 1,抖音明朝老兵,,,0
3499,1600,Sexy#9136,16,Platinum 1,iiSexy,,ii_Sexy,0
3500,-214,AwesomeCash#0031,16,Platinum 1,Marcusssss,,,0
3501,524,CuddlyExec#2579,16,Platinum 1,zæmori,,xX_Zemok_Xx,0
3502,760,47yearsNice#8936,16,Platinum 1,낭랑47세 나익수의로망,,,0
3503,528,FastLeader#3206,16,Platinum 1,阿宇呦.,,,0
3504,-217,GuardianParty#8805,16,Platinum 1,Benedict Drumnbassᵈᵛᵈ,,,0
3505,-216,oni#0161,16,Platinum 1,oni,,,0
3506,-216,Empire#1545,16,Platinum 1,,Empire v1,,0
3507,400,Ryzen#0165,16,Platinum 1,,,Ryzen-I-,0
3508,-216,BioHazard#4265,16,Platinum 1,BioHazard,,,0
3509,-216,Clerk#0541,16,Platinum 1,,Clerkliefawn,,0
3510,-273,HonoredSoup#0812,16,Platinum 1,,,lMeRo--,0
3511,275,LexiHartMann#6317,16,Platinum 1,,,Venxm_EU,0
3512,682,ElectricRinger#0901,16,Platinum 1,TheFattestDoink.,lil Fricknasty,,0
3513,-144,QuickSense#1460,16,Platinum 1,mingo,,,0
3514,-218,VirtualExpert#3500,16,Platinum 1,ʜʏᴇᴜɴ,,,0
3515,-230,TotalTrooper#6372,16,Platinum 1,mec,,,0
3516,-216,BattleTiger#1492,16,Platinum 1,irdarius/tw.tv,,,0
3517,-216,Reaper#3090,16,Platinum 1,,,x1444HZonReaperx,0
3518,329,xax200#0381,16,Platinum 1,xax20.0,,,0
3519,-217,WrangledNinja#0037,16,Platinum 1,,Fyths,,0
3520,1348,HypnoticBoss#0713,16,Platinum 1,HongKong Doll,,,0
3521,-144,SuperFace#7516,16,Platinum 1,Polevka,,,0
3522,971,Taxx#2046,16,Platinum 1,BicyclicTax226,BicyclicTax226,,0
3523,113,Wetto#0657,16,Platinum 1,,,ThtsOnMe,0
3524,-218,nateTTV#7536,16,Platinum 1,e6 acheron,,,0
3525,-364,UniqueShell#0851,16,Platinum 1,Pyhlax,,,0
3526,442,Ruubtube#5857,16,Platinum 1,,,Ruubtube,0
3527,-451,EpIcGrUbB#1433,16,Platinum 1,,,xX_EpIcGrUbB_Xx,0
3528,-80,aleks#4290,16,Platinum 1,aleks,,,0
3529,1159,GrandScore#4967,16,Platinum 1,,Zulxfy,,0
3530,-101,TiptopVictor#1146,16,Platinum 1,AfraidOfPeople,,,0
3531,8,BattleEgg#0230,16,Platinum 1,,,B1FF01357,0
3532,-221,Frestrike#0767,16,Platinum 1,Frestrike,,,0
3533,-385,NP3228#5732,16,Platinum 1,,Zeref #6515,,0
3534,619,Ksa#1766,16,Platinum 1,,,klood_500,0
3535,-168,fotty#2662,16,Platinum 1,fotable,fotable,fotable,0
3536,39,DeviousRodeo#0596,16,Platinum 1,,,SnappinClank,0
3537,1177,AthleticSkull#6041,16,Platinum 1,RYOUQY SHIKI,,,0
3538,-111,Ruki#0086,16,Platinum 1,Ruki,,,0
3539,-220,justKousa#1031,16,Platinum 1,PME | justKousaᵗᵗᵛ,,Andrizz_Tate_,0
3540,1742,SuperZipline#6056,16,Platinum 1,sA icyshine,,,0
3541,-220,BluePerson#0167,16,Platinum 1,WAKE UP,AGT20004,,0
3542,152,Juicy#1771,16,Platinum 1,Juicy,,,0
3543,-220,MrOuzel#0175,16,Platinum 1,Mr.Dickinson,,Mr_Ouzel,0
3544,47,SkeletalSmiley#7691,16,Platinum 1,源赖氏 佐甜,,TongDeiAI,0
3545,429,HonoredChannel#4909,16,Platinum 1,,,ScorpionKing-510,0
3546,-220,ReadyCharge#8166,16,Platinum 1,Manda,,,0
3547,-439,Xiimple#3711,16,Platinum 1,xiiMPLE@LoveU3,,xiiMPLE33,0
3548,334,ElMeroCapo#7266,16,Platinum 1,,OP Grincho,,0
3549,-222,QuirkyPanda#0276,16,Platinum 1,,,lilmacdaddy42,0
3550,1096,SkilledPanda#0285,16,Platinum 1,KNIGHT,,Soberme6,0
3551,-18,aksoob#6424,16,Platinum 1,aksoob,,,0
3551,-18,SSUNAY#3769,16,Platinum 1,SSUNAY,,,0
3553,-365,EpicEffort#6360,16,Platinum 1,,,KiiDxTv,0
3554,-221,EngagingPro#1395,16,Platinum 1,,,BlackIbnKelb7mar,0
3555,-221,QuickPro#7234,16,Platinum 1,,,LocateMatt_,0
3556,-219,SwiftImpala#7947,16,Platinum 1,DOWNunder,,,0
3557,655,SmashWarrior#9638,16,Platinum 1,ReaperN1x,,,0
3558,107,EpicGrenade#0890,16,Platinum 1,Rayder,,,0
3559,-218,HypnoticTrap#7125,16,Platinum 1,横山奈绪的章鱼烧,,woshixixipi,0
3560,-68,ChargingShield#2709,16,Platinum 1,,VantoxFN,,0
3561,-219,ForemostRelic#3247,16,Platinum 1,,,ChampDeezy,0
3562,-184,SuperSteve#2235,16,Platinum 1,,SirSteveWins,SuperSteveWins,0
3563,114,GrandParty#1733,16,Platinum 1,,CausedEvening20,,0
3564,-239,Ewol#1133,16,Platinum 1,Ewol,,,0
3565,118,LizsPantis#0947,16,Platinum 1,,v AKUMU v,,0
3566,-222,Roman#1855,16,Platinum 1,,,vxROMANxv,0
3567,196,ALPHA-Q-UP#1694,16,Platinum 1,ALPHA-Q-UP,,,0
3568,-403,FundedCatwalk#5938,16,Platinum 1,,,saudxf,0
3569,3521,BusinessHero#1171,16,Platinum 1,,,gasmask_king,0
3570,-224,Jaezo#2788,16,Platinum 1,JaezoNotLive!,,JaezoX,0
3571,-221,ImposingFrog#4126,16,Platinum 1,†empus,,,0
3572,501,ForemostCash#5401,16,Platinum 1,Malenia,,,0
3573,-220,NotableHolster#1612,16,Platinum 1,,,Papaspanks316,0
3574,-299,GuardianCat#4414,16,Platinum 1,,,TTVzinsky_,0
3575,-221,ABOP#7489,16,Platinum 1,ABOP,,,0
3576,547,TTVLordHorseRat#0483,16,Platinum 1,ᵀᵀⱽLordHorseRat,,,0
3577,934,GloriousCake#2535,16,Platinum 1,Vladimir Makarov,,,0
3578,-307,SuperCatwalk#6366,16,Platinum 1,ZbAtOsS,,ZbAtOsS_13,0
3579,-156,Jeppelido#2782,16,Platinum 1,JEPPELIDO,,,0
3580,-218,ChippedLion#7567,16,Platinum 1,,,Ryan_hii,0
3581,-217,BugNine#1645,16,Platinum 1,BugNine,,,0
3582,674,LonesomeMathers#4359,16,Platinum 1,,LonesomeMathers,,0
3583,-217,ALPHATRENMONSTER#2172,16,Platinum 1,ALPHA TREN MONSTER,,,0
3584,173,DEN#4968,16,Platinum 1,DenLeft,,DREEMOE--,0
3585,474,SuitedPro#3205,16,Platinum 1,,,muskratrose7,0
3586,-216,Shook#6022,16,Platinum 1,,,Super_Shook,0
3586,-216,HypnoticNinja#1067,16,Platinum 1,H2oJoe,,ImH2oJoe,0
3588,16,TTV.ITZ_S3VN#8822,16,Platinum 1,,TTV ITZS3VN#8275,,0
3589,234,PlainCabbage15#2606,16,Platinum 1,,PlainCabbage#705,,0
3590,-217,ReadyRock#3618,16,Platinum 1,喜欢黑丝的渔夫大师,,,0
3591,-217,PromptIce#0732,16,Platinum 1,4ekHyTbIu_VIP,,,0
3592,99,AwesomeEffort#0284,16,Platinum 1,reaper.9054,,,0
3593,167,SnappyDash#3673,16,Platinum 1,Suave,,,0
3594,-218,WittyIce#0299,16,Platinum 1,FuryCrab,,,0
3595,-325,ReconRodeo#1275,16,Platinum 1,「TKD」Saber,,,0
3596,-53,FlawlessImpala#9618,16,Platinum 1,,D4RK WOLF#8711,,0
3597,-154,Geunwoo#5296,16,Platinum 1,Geunwoo,,,0
3598,-208,Ken.Carson#5300,16,Platinum 1,,,lonown,0
3599,268,AwesomeStar#0641,16,Platinum 1,Cat Phase,,,0
3600,-221,fawni#8408,16,Platinum 1,fawni,,,0
3601,2482,Pluto#3090,16,Platinum 1,,Pluto#2111,,0
3602,-298,FearPhobos#5824,16,Platinum 1,,Fear Phobos#5338,,0
3603,-220,SANDREZ#3691,16,Platinum 1,SANDREZ,,IISN24II,0
3604,-217,NimbleWeapon#4664,16,Platinum 1,,,ionlybuy8ths,0
3605,366,StealthySense#1885,16,Platinum 1,CptGrt,F7JG,,0
3606,-218,B6VWAANHO#3890,16,Platinum 1,闪电鞭,,,0
3607,-216,Ratsniff#3208,16,Platinum 1,EMBARK OSCAR EXCEPT NOT RETARD,,,0
3608,-212,SpeedyLion#0428,16,Platinum 1,,,xiIRaiDz,0
3609,216,GreatHabit#6080,16,Platinum 1,,INVIZIMAL01,,0
3610,-158,FastPlace#0175,16,Platinum 1,妮可，妮可，妮！,,,0
3611,366,VirtualTree#3510,16,Platinum 1,,,senorpeep,0
3612,-215,s3xonthebeach#2285,16,Platinum 1,Hossin,,,0
3613,-212,KuShiiesty#6546,16,Platinum 1,,KüŠĥīīëšťÿ,,0
3614,123,PrimeHat#8207,16,Platinum 1,EmbarkDummy,,,0
3615,51,QuirkyPioneer#1829,16,Platinum 1,AlphaBigG,,kr-teddy,0
3616,340,SillyMagoo62#8928,16,Platinum 1,Silly Magoo 62,,,0
3617,46,RapidWeapon#2494,16,Platinum 1,哈尔滨第一深情,,,0
3618,-215,Hi-techPlace#5810,16,Platinum 1,Ravn,,,0
3619,-213,ImposingSkull#0707,16,Platinum 1,,,NoLimitSully__,0
3620,30,xx#4548,16,Platinum 1,最爱蔡徐坤,,,0
3621,-148,FleetEgg#2851,16,Platinum 1,,sparrow2445,,0
3622,-267,PromptZipline#8131,16,Platinum 1,核桃,,,0
3623,-306,WildMoney#9919,16,Platinum 1,,ZUSTRE,,0
3624,-215,SneakySkull#9763,16,Platinum 1,donk,,,0
3625,309,DaringProp#3649,16,Platinum 1,AimeAirCe(live),,,0
3626,-20,Bimter#2255,16,Platinum 1,,,Bimter,0
3627,1752,BloodLad#5750,16,Platinum 1,Blood Lad,,,0
3628,-253,H3llSing#5304,16,Platinum 1,HellSing,,,0
3629,470,MilyMilusek#0995,16,Platinum 1,,,MilyMilusek,0
3630,860,BestSense#4023,16,Platinum 1,FOFII,,FOFII__,0
3631,-169,Enzo#7752,16,Platinum 1,Tao,,,0
3632,-219,SneakyBlade#3533,16,Platinum 1,쿼트,,,0
3633,-217,aa#0877,16,Platinum 1,0.37 kd player,,,0
3634,8,QuickTiger#2315,16,Platinum 1,,,Ondrezi,0
3635,-216,FunSkull#3145,16,Platinum 1,[LPZ] Cpt-Victime,,,0
3636,-159,DeviousSlam#2613,16,Platinum 1,,,MythXVoid_,0
3637,831,StealthySmiley#7362,16,Platinum 1,菜就多练,,,0
3638,468,LastAlchemist66#6793,16,Platinum 1,,hase kuchs11,,0
3639,-219,MaskedOrca#3877,16,Platinum 1,MaskedNumb,,MaskedNumb,0
3640,-218,ShiningTurret#5842,16,Platinum 1,TTVSwaazzyXD,,,0
3641,1041,SpeedyYolk#1286,16,Platinum 1,,AppliedChair780,,0
3642,670,StreetRock#4633,16,Platinum 1,chupachupz,,,0
3643,275,Sniper#9021,16,Platinum 1,,SniperLongshot0,,0
3643,275,STONZ1LLA#3109,16,Platinum 1,,STONZ1LLA,stonz1lla,0
3643,275,Blitzington#4352,16,Platinum 1,blitz,Blitz Velocity,Blitzington_Velo,0
3646,230,S1#8663,16,Platinum 1,작살,,,0
3647,592,StunningVision#8548,16,Platinum 1,带你吃顿好的,,,0
3648,-218,MELO#5850,16,Platinum 1,MELO,,,0
3649,463,SoreHalo#8823,16,Platinum 1,,SoreHaIo,,0
3650,-372,JINKE#2391,16,Platinum 1,你开我也开,,,0
3651,-68,Aimless#1838,16,Platinum 1,Aimless,,,0
3652,-217,Kamina#2010,16,Platinum 1,Kamina,,,0
3653,2161,FizzyHabit#0853,16,Platinum 1,知名气人选手,,,0
3654,161,Trahfic#1450,16,Platinum 1,,vTrahfic,CauseTraffic,0
3655,-12,PeerlessScore#0084,16,Platinum 1,OmniZeroHourᵗᵗᵛ,,,0
3656,182,SuperbImpala#2028,16,Platinum 1,,MetGala#9427,,0
3657,-296,Majestec#2313,16,Platinum 1,,,I_MaJeSteeC,0
3658,-1923,SnappyChannel#8380,16,Platinum 1,Erictronics,,,0
3659,-214,PeerlessImpala#0156,16,Platinum 1,我曾经也是个好人,,,0
3660,-575,FastPerson#5454,16,Platinum 1,,xTheRelevant,,0
3661,-214,Exhlt#7091,16,Platinum 1,,Exhlt,,0
3662,-213,SurrealButcher#1442,16,Platinum 1,转转,,,0
3663,240,SkilledSoup#4400,16,Platinum 1,,,Iceberg-CH,0
3664,-214,FlawlessSkull#8701,16,Platinum 1,iiTzEz,,,0
3665,691,SwiftSoldier#0324,16,Platinum 1,DADDY,,,0
3666,-215,Nero#1270,16,Platinum 1,Nero,,,0
3667,489,Mush#1582,16,Platinum 1,NO CAP ALL DIDDY,,MushMunkey,0
3668,829,Outsider#7863,16,Platinum 1,Outsider,,,0
3669,1949,Sylla#4283,16,Platinum 1,zZz,π#8082,,0
3670,-312,BalletSoup#5672,16,Platinum 1,Noob,,,0
3671,-114,relaxed#8636,16,Platinum 1,mode: relaxCIS,,,0
3672,-106,NimbleStyle#1129,16,Platinum 1,Ghost,,,0
3673,630,PlayfulGlitch#0942,16,Platinum 1,,TreeOfLives,,0
3674,-220,Martini#6882,16,Platinum 1,Martini,,,0
3675,-433,eljefe#8387,16,Platinum 1,,vv jefe vv,,0
3676,229,BestCake#1690,16,Platinum 1,TAG_Defcon,,,0
3677,-263,EvasiveYolk#2171,16,Platinum 1,qoncentrate | Twitch {Live},,,0
3678,311,WildGlitch#4291,16,Platinum 1,Twitch-PirellsAngelov,,,0
3679,189,DazzlingRock#7446,16,Platinum 1,,ManLykMJ69,,0
3680,-223,ted#1479,16,Platinum 1,Ted,,TedDarkPS,0
3681,-214,SuitedSkull#6332,16,Platinum 1,HERO-Evade,HEROxEvade,,0
3682,-222,bonjourmin#0043,16,Platinum 1,Bonjourmin,,,0
3683,-222,SonarAtlas#7026,16,Platinum 1,,,MasonUnique,0
3684,406,CarnageParty#5192,16,Platinum 1,CarnageParty,,CarnageParty,0
3685,473,ziph1#6302,16,Platinum 1,ziph,,,0
3686,172,RapidRodeo#4043,16,Platinum 1,cheater face looks like my ASS,,,0
3687,210,SamUSafran#8244,16,Platinum 1,SamU^,,,0
3688,54,PlayfulRig#1094,16,Platinum 1,,xxChamp98724xx,,0
3689,-99,SkilledTrap#7192,16,Platinum 1,Drin ist der Win,,,0
3690,-370,EngagingGlitch#2600,16,Platinum 1,Bydlan,,,0
3691,319,Angie#2193,16,Platinum 1,Angé,,,0
3692,-125,PowerfulBoss#2655,16,Platinum 1,Majestic Shadow ;* Majer,,,0
3693,-223,ElectricSweep#1527,16,Platinum 1,,,BDamaren,0
3694,59,ChargingSnake#1010,16,Platinum 1,,AkatsukiHate,,0
3695,271,FierceShell#6748,16,Platinum 1,,,FATHERDEATH-,0
3696,-225,IntenseShotgun#6549,16,Platinum 1,,,lililliililil3,0
3697,279,DaringFrog#5122,16,Platinum 1,千玺,SummedBow252780,,0
3698,-223,boom#2360,16,Platinum 1,小母牛上树,,,0
3699,-484,RelaxedVictor#1847,16,Platinum 1,hop,,,0
3700,-306,WrangledWeb#4045,16,Platinum 1,,,Julitito2394,0
3701,-306,jCasted#2986,16,Platinum 1,jcasted,,,0
3702,-122,DazzlingSlam#1066,16,Platinum 1,Marco,,,0
3703,-438,botti#6524,16,Platinum 1,botti,,,0
3704,4,Daniil#1571,16,Platinum 1,Sebulba,,,0
3705,381,ProntoTurret#2114,16,Platinum 1,,,Royal_lnception,0
3706,479,Quiet#0767,16,Platinum 1,quietcleo,,quietcleo,0
3707,-109,iTzHunchoTV#8553,16,Platinum 1,iTzHunchoTV,,iTzHunchoTV,0
3708,39,FastScore#7076,16,Platinum 1,,三ついてッ#8152,,0
3709,195,BusinessTrooper#9179,16,Platinum 1,Joe,I Branchy I,,0
3710,182,Stalky#6701,16,Platinum 1,.Stalk',,,0
3711,-285,soma#0348,16,Platinum 1,ΩMEGA,,,0
3712,251,Cielesis#0852,16,Platinum 1,AIGLE | Cielesis,,,0
3713,-235,FastBreaker#9734,16,Platinum 1,,WonkyDan YT,,0
3714,-195,EngagingPlace#1189,16,Platinum 1,精选（回调胖喷）,,,0
3715,213,FizzyHat#5566,16,Platinum 1,,TW0Trill,,0
3716,829,IntenseYolk#6988,16,Platinum 1,抖音叫我小李就行,,,0
3717,697,BSEVFI6AX#0311,16,Platinum 1,fAlcoN,fAlcoN95598,,0
3717,697,DirectYolk#3380,16,Platinum 1,Seian,Seian#9849,,0
3719,-237,AwesomeEffort#3663,16,Platinum 1,dear,,,0
3720,-237,Pigger#3263,16,Platinum 1,NRML Pigger,,,0
3721,317,Ynot#9142,16,Platinum 1,,KinGTR1lL0GY,,0
3722,-238,WrangledGuide#4697,16,Platinum 1,赵明天,,,0
3723,-237,EpicSniper#2696,16,Platinum 1,prime (superstar),,,0
3724,53,Malik#0892,16,Platinum 1,,xL33kx#8106,,0
3725,-238,Draggn#6595,16,Platinum 1,,Draggn W,,0
3726,433,TacticalWeapon#1363,16,Platinum 1,,Tacsir,,0
3727,-238,Onris#5062,16,Platinum 1,Onris,,,0
3728,-697,kingdelvintage#2673,16,Platinum 1,kingdelvintage,,,0
3729,-83,paNdhax#6345,16,Platinum 1,paNdhax_ On Twitch,,,0
3730,-135,Bright#2566,16,Platinum 1,"It's Me, Bright!",,,0
3731,-185,MiSterezzz#9132,16,Platinum 1,uzbekuser3118,,frizzy_furlong10,0
3732,604,DustyWheel#0766,16,Platinum 1,"抖音AlanLam,C烂你们挂的吗",,,0
3733,-160,WrangledSnake#3634,16,Platinum 1,少萝届里我称皇（恩师嘉然）,,,0
3734,-70,StellarPerson#0075,16,Platinum 1,,,Kinji_Hakarii,0
3735,-667,mr.ping#2180,16,Platinum 1,Mr. Ping,,,0
3736,-273,PowerfulYolk#2935,16,Platinum 1,200iQ,,,0
3737,1335,ChayButter#0404,16,Platinum 1,,,ChayButter,0
3737,1335,SwiftNinja#1279,16,Platinum 1,CAINFRYS,,CAINFRYS,0
3739,-394,UnusualRig#2270,16,Platinum 1,ChrisF,,,0
3740,-245,GuardianWeapon#0313,16,Platinum 1,,Jacket#7938,,0
3741,-178,Salty_nut_butter#1032,16,Platinum 1,,,Salty_nut_butter,0
3742,27,PowerfulCat#6149,16,Platinum 1,,,vWh1t3W1d0Wv,0
3743,-244,Hi-techTrain#4075,16,Platinum 1,,KindBunny966299,,0
3744,-24,Difult#0510,16,Platinum 1,,,DifuIt,0
3745,-180,ClassicCat#1718,16,Platinum 1,Retroiliad,,,0
3746,271,PeerlessZipline#7382,16,Platinum 1,,DracoDraqon,,0
3747,-32,VirtualAtlas#4618,16,Platinum 1,s0levoe4udishe暾,,,0
3748,-243,VirtualStar#2276,16,Platinum 1,StatusSSS,,,0
3749,-242,BattleKatana#0210,16,Platinum 1,Pime02,,,0
3750,-240,Seer#0482,16,Platinum 1,Seer,,,0
3751,-240,GloriousSnow#8016,16,Platinum 1,Assaf9,,,0
3752,-366,ClassicGlobe#3073,16,Platinum 1,MaDeltalard,,,0
3753,-10,Bladgroen#0400,16,Platinum 1,Bladgroen,,,0
3754,857,Madgic#6276,16,Platinum 1,Madgic,,,0
3755,-243,ElectricGuide#0875,16,Platinum 1,关于我队友是男同这件,,Akalvzao,0
3756,-570,TacticalRinger#1883,16,Platinum 1,,Its a Mailbox,,0
3757,104,ReconPioneer#2353,16,Platinum 1,,,CadenC03,0
3758,-242,zai#2090,16,Platinum 1,kaliso.,,,0
3759,-242,Kaixuan#1026,16,Platinum 1,いとう,,Kai-Xuan,0
3760,486,Orlovski#6228,16,Platinum 1,Orlovski,,,0
3761,-241,Key#6785,16,Platinum 1,KEY,,,0
3762,235,DirectDagger#0883,16,Platinum 1,Tim,,,0
3763,-249,CrystalRelic#1159,16,Platinum 1,三哥,,,0
3764,236,SilentSpirit#6412,16,Platinum 1,CrimsonCloud,SilentSpirit#759,,0
3765,-264,GIVCXMXMG#2655,16,Platinum 1,GIVCXMXMG,,,0
3766,-243,Leonidas4i20#6261,16,Platinum 1,,,Leonidas4i20_,0
3767,-246,RelaxedExec#1981,16,Platinum 1,,,PG_KnaRy,0
3768,-243,ChippedExec#3747,16,Platinum 1,DjRatman .ML,,,0
3769,-93,FlyingTrooper#5864,16,Platinum 1,AutumnFall,,,0
